CO_sensor,NMHC,NOx,NO2,O3_sensor,temp_C,humidity,abs_humidity,CO_level
1595.1,321.6,139.4,119.9,838.4,11.5,80.9,1.145,5.793
609.5,28.2,206.1,103.4,1024.3,18.1,30.3,0.525,8.272
769.4,60.1,370.8,133.3,630.5,15.0,79.0,0.641,11.616
1935.4,144.2,109.4,100.9,1274.3,14.1,58.1,0.823,5.624
1098.4,18.0,260.3,60.6,942.8,6.3,36.0,1.088,8.174
1186.2,254.1,267.5,135.1,536.7,13.9,74.6,1.703,9.036
670.4,395.1,75.0,23.8,864.5,8.6,65.2,1.779,4.715
1075.7,126.9,387.8,69.7,545.0,8.2,65.7,1.999,10.253
1025.1,163.9,91.6,146.5,791.7,8.0,41.8,1.297,4.613
1043.6,169.7,228.9,138.7,171.1,19.6,48.2,1.922,8.063
1141.1,43.3,201.9,123.6,1205.1,3.0,57.5,1.48,6.303
1517.8,201.4,5.2,195.5,736.2,27.0,45.9,1.217,4.469
496.2,89.7,38.5,110.7,573.7,26.4,45.5,0.703,5.471
1236.5,273.6,564.2,97.8,848.0,33.9,79.1,1.875,15.0
1100.9,137.2,246.7,172.3,1322.6,9.8,87.4,1.841,7.574
1277.7,146.1,425.6,127.9,1121.3,17.1,53.7,1.819,11.993
1388.9,247.2,302.7,99.4,1562.2,14.5,80.5,1.946,9.668
916.2,174.4,219.7,129.7,428.1,10.2,76.0,1.729,6.783
917.4,55.6,237.2,132.1,413.7,11.3,54.1,0.508,7.955
1256.8,140.6,407.8,79.3,812.4,27.7,66.3,1.573,12.754
676.0,39.7,187.6,47.2,1465.9,25.1,24.6,1.124,8.32
939.2,64.7,129.7,91.5,1172.8,12.7,65.0,1.916,5.972
1043.4,70.8,315.3,224.2,1192.7,21.1,37.1,1.676,10.761
1417.6,209.6,17.5,207.4,549.9,23.1,85.6,1.705,5.113
1052.4,,252.1,73.8,769.2,6.5,66.7,0.663,7.289
1075.8,80.2,343.4,80.2,771.3,15.9,63.4,1.196,10.743
910.1,147.3,0.5,112.8,1037.0,25.0,83.4,1.184,3.907
1119.6,70.1,358.9,85.8,1174.0,-3.2,72.3,1.242,8.99
1072.6,164.2,69.3,186.6,894.9,15.1,49.3,1.694,4.994
740.5,111.0,7.6,100.4,516.3,18.4,75.1,0.831,4.058
1251.0,,226.8,86.5,646.2,14.2,85.2,0.769,7.525
470.4,5.2,,42.4,1119.1,13.0,86.1,1.787,6.926
1039.0,,35.0,195.4,1384.8,21.5,37.5,1.752,4.566
1712.6,535.9,191.8,98.1,1063.3,18.1,58.4,1.499,7.499
422.3,99.2,63.8,119.4,744.3,-1.1,75.6,0.594,4.035
610.0,2.8,260.6,137.0,682.9,14.9,88.6,1.58,8.808
1480.0,72.2,276.3,104.1,794.0,5.4,26.2,0.662,8.523
1325.7,108.6,19.4,82.6,1422.6,18.9,74.0,1.095,5.257
605.0,349.6,236.5,94.3,700.2,10.8,51.6,1.759,7.4
520.6,47.5,305.7,136.4,596.4,21.7,79.0,0.546,9.727
104.6,121.3,467.3,141.8,746.5,-1.0,72.6,1.451,11.935
281.8,84.2,143.1,25.1,940.9,15.7,51.6,1.329,5.806
912.9,101.6,486.9,104.0,770.6,17.5,84.9,1.065,13.011
1472.9,403.7,90.4,122.3,747.0,4.4,45.7,0.82,4.512
1424.4,434.0,286.3,159.4,1059.6,22.4,47.6,0.749,9.654
1316.0,103.5,32.9,149.8,432.5,24.3,73.0,1.76,5.229
432.4,77.7,263.1,137.5,736.3,19.6,38.5,0.666,9.475
1556.7,273.1,190.1,131.7,849.1,10.9,74.2,1.948,5.953
1252.5,138.9,222.2,188.3,1039.7,3.0,75.9,0.794,7.59
412.7,32.7,,218.3,680.2,12.0,70.7,1.582,8.014
505.4,266.2,121.5,74.8,453.7,20.1,46.3,1.336,6.386
1323.7,624.8,343.3,143.8,1071.2,30.0,52.9,1.062,12.27
1349.7,296.7,77.5,34.9,1757.5,21.3,58.8,1.871,6.913
842.1,115.6,443.4,155.5,846.6,2.3,29.0,0.551,11.259
801.8,178.2,28.9,80.4,1039.0,17.1,45.9,1.651,3.635
1194.7,170.2,191.5,176.2,858.2,19.6,31.4,1.609,7.954
1072.1,80.8,104.0,91.5,750.6,3.8,39.4,1.753,3.986
1244.1,,319.9,69.4,1113.4,14.8,83.1,1.838,9.812
426.7,,98.8,64.0,796.2,25.0,23.9,1.186,7.099
993.8,,140.7,145.0,560.6,19.3,58.8,1.513,7.397
1143.1,65.4,221.7,104.6,905.9,9.2,50.5,1.363,6.675
1078.3,75.5,211.3,123.1,451.6,22.4,66.8,1.388,8.752
1014.2,187.8,217.2,57.0,1213.1,17.2,87.4,0.537,7.928
703.1,254.3,120.6,109.8,1186.2,27.8,52.1,1.944,6.74
1134.3,406.4,139.4,130.9,1277.5,5.3,55.4,0.743,5.452
292.8,63.0,91.7,217.9,509.1,13.8,28.4,1.122,5.488
1093.6,231.9,251.7,31.8,897.8,2.7,83.8,1.551,7.942
1588.1,466.9,71.8,109.2,1675.8,10.8,47.2,0.82,4.79
1085.3,,213.3,61.3,444.3,24.9,23.0,0.674,8.65
632.5,557.5,321.3,103.9,734.3,26.2,57.1,1.844,10.964
869.1,453.9,178.5,121.8,889.0,34.0,79.1,1.371,9.683
672.1,79.2,411.1,163.4,727.8,12.4,61.4,0.702,11.261
1080.8,86.0,133.5,87.9,744.8,32.2,61.9,1.81,7.708
1009.6,98.8,99.0,143.0,770.2,27.0,21.5,0.783,6.684
625.9,313.8,121.6,166.6,426.3,15.5,87.9,1.486,5.972
1431.6,,527.8,50.0,520.3,19.6,48.4,1.783,14.346
874.4,114.0,185.8,13.8,702.4,13.8,29.9,1.43,7.709
1172.7,372.4,86.9,32.5,201.3,24.4,29.8,0.51,6.342
1622.4,401.6,59.3,49.5,512.7,6.3,66.8,1.474,4.654
508.9,211.3,527.1,95.6,904.6,11.8,50.2,1.352,14.529
1627.1,158.2,205.1,122.4,721.7,19.4,23.8,1.292,8.33
755.7,574.3,342.3,35.7,566.2,19.2,26.0,0.959,10.664
1531.1,,242.3,171.9,832.7,18.6,49.8,1.44,8.022
1478.2,378.2,385.6,186.5,800.3,8.9,75.7,0.525,10.294
749.7,217.5,173.2,85.3,1112.6,8.7,30.0,1.277,7.088
955.1,205.8,189.7,31.7,967.8,14.5,28.0,0.992,7.07
249.2,133.3,150.7,145.5,836.9,1.6,53.0,0.572,4.805
863.7,106.8,367.0,106.5,521.7,24.9,56.7,0.894,12.412
603.0,176.6,269.1,56.6,835.2,24.4,55.9,1.755,9.894
704.2,17.3,446.2,186.6,240.2,22.1,55.2,0.888,13.12
1025.6,79.9,156.8,63.8,1596.3,18.2,82.3,1.208,7.35
1170.3,248.2,37.2,150.5,345.4,15.6,47.5,1.348,3.717
747.1,565.0,282.9,78.8,925.5,4.0,22.3,0.931,7.879
1013.8,448.4,224.9,144.1,735.5,24.2,20.7,1.315,9.528
805.3,46.4,87.2,66.8,855.5,19.3,48.2,1.933,5.875
1179.5,379.8,0.3,144.7,936.3,30.7,82.5,0.776,5.439
906.9,316.4,238.0,66.8,534.5,17.7,69.8,1.838,9.191
561.8,192.0,,179.7,1129.4,16.4,59.9,1.342,7.809
712.1,,136.1,112.9,1188.0,11.1,69.1,1.669,5.657
891.2,217.1,332.7,30.3,803.4,21.9,31.7,1.399,10.895
1254.3,13.1,183.3,87.7,1104.5,22.4,40.9,0.958,6.995
1605.9,307.1,3.2,93.1,1508.6,28.6,75.4,1.362,5.72
744.2,,165.0,27.1,1041.3,25.3,20.8,1.139,8.059
298.0,15.8,135.3,153.3,1034.1,14.5,41.3,1.391,5.685
1501.4,126.2,591.0,134.6,317.6,7.0,86.6,1.348,13.73
1225.7,152.1,510.8,21.2,1187.3,26.0,62.8,1.517,14.582
1116.1,120.0,254.2,127.2,784.9,14.4,71.2,1.588,8.458
470.1,290.0,258.7,44.1,1191.7,14.8,47.7,1.322,8.689
969.5,409.2,32.7,86.8,979.9,15.6,27.2,1.716,3.521
1281.7,61.0,19.1,69.0,459.6,33.5,67.8,1.529,5.313
434.9,92.6,172.6,82.5,806.1,21.7,49.7,0.881,7.769
1367.0,40.2,212.9,67.0,1294.9,24.4,30.1,1.908,9.97
1165.6,,240.1,154.7,1965.0,29.7,82.8,0.607,9.948
1490.3,266.3,,137.9,585.9,20.4,37.6,1.45,7.907
1318.9,,266.3,121.8,370.7,13.8,44.4,1.418,8.065
115.6,119.4,34.1,68.6,886.8,7.4,34.6,1.167,3.423
599.2,501.1,116.6,124.3,987.0,14.5,47.4,1.216,5.112
1272.5,157.7,242.4,100.0,1102.0,20.4,62.8,1.666,8.823
510.5,169.0,144.9,98.9,1252.0,22.1,34.5,1.583,8.013
688.9,88.9,45.7,123.1,1057.9,15.4,45.1,1.121,4.121
934.8,116.3,169.8,111.9,631.5,12.6,20.9,0.821,6.748
799.4,9.3,164.4,168.2,1025.1,15.6,31.2,0.593,6.373
200.4,31.1,,137.8,490.3,14.6,83.5,1.586,7.388
1177.7,42.3,1.5,162.1,379.7,27.3,64.5,1.544,4.629
910.1,378.0,226.2,72.4,1323.7,27.2,55.3,0.927,8.421
1097.0,,50.7,190.0,1255.5,21.4,56.0,1.929,5.113
919.1,320.8,92.1,89.9,160.7,13.7,64.9,1.476,6.149
90.5,95.0,234.0,161.9,1316.7,19.5,34.7,1.499,8.882
740.8,428.6,140.8,135.6,952.9,26.6,22.4,1.345,7.597
632.2,180.5,149.3,119.8,1262.4,18.9,48.7,1.469,6.615
1012.0,281.8,295.1,106.8,309.8,20.1,83.6,1.999,9.706
1265.2,188.5,,207.7,682.4,21.4,55.7,1.702,8.562
842.9,276.0,66.1,192.1,653.2,18.0,81.8,1.134,5.018
1251.8,586.5,184.7,112.5,824.3,21.8,28.8,0.792,8.022
1549.5,183.2,74.6,112.3,932.6,7.0,39.1,1.63,4.432
1234.6,660.4,144.8,63.2,132.1,14.2,64.8,1.819,5.729
1748.7,211.2,53.8,51.8,708.9,27.1,21.6,1.284,4.617
529.3,,99.7,83.5,725.4,16.9,30.5,1.885,5.111
1427.2,233.9,283.2,99.7,671.0,24.2,27.7,1.337,9.358
808.4,44.1,76.4,143.8,795.0,14.0,56.2,0.825,5.611
1126.3,581.0,286.0,202.1,1698.5,21.3,81.7,1.139,9.366
394.3,,309.2,3.5,859.4,10.9,20.2,1.132,8.975
1764.8,298.9,17.0,40.0,338.6,19.2,23.9,0.761,4.521
712.5,9.4,300.4,124.1,1125.7,6.7,66.5,1.532,8.376
1337.2,242.7,53.9,25.8,1209.8,29.0,45.8,1.763,6.423
1721.9,,166.9,163.1,1140.4,24.2,82.5,0.813,8.895
984.0,79.7,352.5,147.5,641.8,24.6,57.7,1.652,12.137
1505.5,229.8,196.9,137.5,1291.6,14.1,24.2,0.719,7.759
501.7,318.2,145.5,32.6,1098.6,18.6,20.5,0.998,6.451
1356.4,3.9,227.3,49.3,1168.2,16.9,50.7,1.609,8.126
1059.6,321.8,10.1,156.4,1057.3,-4.2,47.8,1.1,1.84
913.0,158.8,147.2,5.2,1238.9,11.9,53.7,0.512,6.761
747.2,19.8,318.2,117.3,936.1,15.3,50.1,1.722,9.918
428.0,11.4,464.2,66.4,1029.0,19.2,62.1,0.836,13.096
1055.0,,189.6,39.8,763.4,15.0,83.1,1.783,8.055
834.3,239.4,358.0,90.3,755.9,22.6,72.9,0.881,11.943
1251.6,125.9,76.8,236.8,1487.9,13.5,57.0,0.882,4.12
1117.4,102.7,339.5,117.3,714.2,26.0,56.9,1.826,11.704
1131.0,5.7,168.8,136.8,790.6,20.8,88.8,1.024,7.216
1249.8,162.2,184.7,85.9,771.2,19.6,85.9,1.5,9.036
579.6,195.2,153.3,152.0,1007.1,9.5,31.0,1.036,5.944
403.6,536.7,4.6,163.6,387.8,24.1,64.5,1.312,4.68
617.8,43.3,30.4,100.1,620.5,26.5,41.8,1.656,5.788
877.9,406.1,219.9,66.4,823.2,26.5,34.0,1.878,9.778
618.0,296.1,36.6,121.7,925.1,16.8,86.0,1.478,4.722
502.0,122.7,260.3,145.2,469.6,20.0,26.0,1.071,9.51
389.6,526.3,21.1,126.3,1039.7,18.9,21.9,1.091,4.857
933.4,127.3,18.2,80.6,675.4,1.9,52.9,0.734,2.589
898.7,200.5,232.2,135.6,933.0,24.1,57.5,1.348,9.008
992.9,74.4,283.7,88.8,1269.6,15.4,27.5,1.763,9.627
1313.5,282.3,411.2,174.5,964.6,18.6,86.3,0.695,12.454
1000.6,149.2,116.8,103.2,1096.2,10.2,26.5,0.892,5.435
1212.7,,314.1,23.8,511.5,4.6,70.5,0.529,9.033
1247.3,229.1,123.7,140.9,353.9,22.8,45.5,1.289,7.407
510.3,,442.0,114.9,1209.2,24.5,38.4,0.587,13.197
1810.3,28.3,33.2,88.6,1430.4,16.5,34.8,1.369,3.503
661.0,323.5,155.5,98.4,1379.8,20.5,32.3,0.926,6.947
955.7,29.1,47.0,36.1,536.0,8.3,57.0,1.704,4.174
760.0,228.7,289.8,54.8,686.3,17.7,23.1,1.302,9.498
950.8,257.9,279.8,69.6,193.5,20.6,73.9,1.222,9.586
1504.4,398.2,415.7,136.4,599.3,28.4,36.3,0.847,12.857
1448.7,12.3,400.4,130.4,850.2,18.7,50.4,1.888,12.119
814.3,107.6,156.4,36.1,1035.9,7.5,25.6,1.928,6.244
433.2,39.9,27.6,89.8,917.8,32.8,52.9,1.631,5.712
1757.5,292.9,446.1,108.1,1232.7,22.0,63.9,0.959,13.428
1577.7,,290.4,142.7,1217.9,21.8,23.5,1.683,10.724
90.9,188.4,221.0,24.8,890.9,16.6,80.8,1.586,7.714
1074.4,134.9,92.3,29.5,1140.3,7.0,40.9,0.817,4.459
433.1,327.0,61.5,66.5,910.1,18.2,43.8,0.622,5.107
922.8,100.8,216.4,22.8,1271.7,14.7,31.6,0.79,7.703
1070.1,177.8,271.5,164.5,1342.0,24.7,81.9,1.8,9.718
1218.8,355.2,345.2,113.4,987.6,13.4,44.2,0.735,10.53
308.4,122.2,387.5,135.4,1037.0,10.4,40.8,1.688,10.746
1632.8,67.5,213.4,69.5,1039.7,19.3,70.4,0.978,8.764
600.0,60.0,127.7,113.8,804.3,14.9,42.1,1.585,6.075
787.0,69.9,481.1,113.0,1330.1,14.7,52.3,1.849,12.752
1067.6,505.3,183.9,81.4,320.1,15.1,90.0,1.682,7.328
779.0,272.5,58.7,152.5,971.5,25.0,54.3,1.306,6.558
1196.3,59.6,83.4,123.6,1095.7,8.4,52.4,0.507,4.632
1153.2,258.5,13.4,110.6,884.5,17.3,75.9,0.707,4.195
1211.5,,178.6,87.4,730.4,12.3,23.0,1.675,7.498
1119.5,362.2,512.1,64.5,1291.1,12.3,46.3,0.646,13.0
441.5,136.0,315.3,102.2,431.0,10.8,69.0,1.96,9.611
1186.8,389.5,314.0,121.9,1152.8,29.7,83.9,1.955,11.136
1573.3,371.3,242.5,96.5,766.3,13.0,65.4,0.941,7.55
748.2,5.5,451.2,172.8,425.1,18.8,57.1,0.551,12.898
977.3,32.1,333.9,81.1,973.5,29.9,52.3,1.62,11.779
1395.1,91.2,310.6,136.4,459.4,20.2,53.5,0.787,9.353
1389.7,296.7,150.7,39.6,523.1,2.9,53.0,1.6,4.278
711.7,,97.9,69.9,821.7,23.8,85.7,1.002,6.007
652.4,161.4,112.7,29.2,1272.5,10.2,76.7,1.059,5.508
1003.2,207.8,50.6,74.2,1237.9,2.5,42.7,1.401,3.232
1126.3,303.5,525.4,163.9,1014.8,20.9,24.2,0.746,15.0
1314.4,49.5,37.5,46.2,1111.3,17.1,67.9,1.954,4.436
164.8,57.4,340.4,174.4,1128.3,16.6,71.0,0.565,10.419
905.2,291.3,238.7,80.6,504.0,19.3,74.0,1.922,8.781
1018.2,355.3,309.7,43.1,1523.0,13.9,36.3,0.948,10.008
335.7,204.9,234.9,96.7,689.9,20.4,64.6,1.5,8.431
1082.0,162.0,9.6,93.2,369.0,24.5,64.7,1.997,4.964
708.1,205.9,378.1,103.8,299.5,16.2,27.8,0.855,11.495
1401.7,396.9,388.3,30.4,123.8,14.8,74.2,1.213,10.972
866.1,164.5,299.0,95.7,580.5,11.3,61.4,0.535,9.655
960.6,246.5,307.9,24.4,773.5,21.8,54.8,0.822,10.749
494.3,81.3,247.9,77.1,724.7,27.1,22.8,0.708,10.279
1509.5,187.5,138.8,63.0,764.3,16.0,52.1,1.631,6.758
1375.8,47.8,281.3,56.9,581.6,21.8,79.5,1.538,10.535
1020.9,,214.2,137.5,1036.4,13.8,46.0,1.233,8.016
899.9,77.7,87.9,168.5,1127.6,16.0,88.6,0.503,4.559
1355.7,223.2,264.1,114.7,1052.4,28.4,75.1,0.809,9.168
1277.7,8.1,306.9,49.4,110.9,13.3,77.7,1.515,9.625
699.9,53.7,206.3,91.8,981.4,23.8,61.2,0.52,9.151
674.7,,227.2,159.2,785.9,13.7,39.7,1.374,7.248
644.2,5.0,109.6,133.2,705.8,2.8,48.2,0.741,4.634
968.4,209.2,159.5,216.1,1348.9,26.0,63.3,1.373,8.368
848.4,301.8,91.2,32.2,1092.2,29.6,82.0,1.686,6.274
1469.2,176.7,33.4,51.5,356.7,14.5,70.9,1.811,4.034
1435.4,172.8,26.1,140.3,1314.4,27.2,45.2,1.149,5.467
951.0,172.8,215.9,111.4,540.1,10.2,38.0,1.405,6.726
1255.7,366.5,305.0,49.5,728.9,28.1,64.4,1.3,11.53
1396.1,,205.9,64.0,843.3,15.3,25.7,1.31,7.72
1921.6,197.8,324.1,109.4,327.7,12.6,46.2,1.079,9.694
1312.5,183.4,177.7,113.8,776.2,9.9,37.5,1.684,5.762
1250.6,326.0,272.0,125.3,477.1,31.4,80.9,1.007,10.683
48.9,,276.1,189.5,783.5,17.9,65.9,1.388,8.852
1442.3,466.5,168.5,194.8,1132.4,28.1,28.5,1.183,8.724
1048.1,128.4,120.8,48.8,1558.1,16.4,55.8,1.015,6.216
717.7,,239.8,130.0,1494.3,17.7,75.2,1.048,7.954
686.5,46.6,50.1,73.2,553.6,9.2,27.7,1.15,3.408
1151.2,291.3,119.0,175.0,1667.8,30.6,60.0,1.112,7.406
448.0,110.4,438.1,75.4,596.9,14.3,73.1,1.563,12.497
581.1,7.1,257.9,40.3,434.3,21.6,34.6,1.347,9.708
1312.6,424.3,93.5,153.1,827.8,7.2,85.0,1.266,3.816
1426.8,262.0,254.2,166.6,726.6,16.2,58.7,0.757,8.541
1589.7,103.5,155.5,59.7,634.1,20.4,64.2,1.207,6.638
560.7,198.2,51.2,151.4,643.5,16.0,44.7,1.226,5.131
709.1,329.9,85.4,48.5,1264.2,13.5,74.2,1.561,5.004
1072.3,385.9,289.5,66.8,863.5,0.2,61.9,1.156,7.451
1396.1,35.1,211.7,5.3,612.0,19.3,84.2,1.279,8.911
1174.2,,9.0,145.8,383.4,17.4,53.9,1.101,4.265
1083.5,530.1,247.5,118.5,545.0,9.2,62.5,1.968,7.843
767.0,26.5,134.5,77.6,739.5,20.0,60.3,1.784,6.409
540.7,230.6,136.1,83.3,882.4,27.8,60.5,0.565,6.429
399.3,244.8,328.2,109.1,1010.0,8.3,70.0,1.786,9.221
852.6,119.1,299.9,107.5,907.0,4.4,27.3,1.047,8.299
718.3,26.1,200.9,123.0,1083.7,5.5,62.2,0.999,7.13
762.2,26.5,281.9,46.8,833.8,15.9,49.3,0.643,8.594
1052.9,108.7,160.3,131.5,981.3,10.5,51.5,1.859,6.445
1188.5,13.7,95.0,103.0,558.3,26.8,50.4,1.816,6.916
766.3,,131.5,25.2,1119.7,9.5,27.8,1.902,5.394
1129.0,97.6,315.0,195.5,1031.7,19.8,21.0,1.657,10.266
1211.6,45.5,325.3,50.8,1279.6,10.6,27.5,0.659,9.784
791.1,,363.0,50.9,1323.5,15.0,50.5,0.54,10.69
771.2,32.8,59.1,58.4,1785.5,10.2,46.4,1.865,5.23
1034.1,30.3,164.7,66.1,1455.1,21.7,29.9,1.324,8.057
606.5,348.3,37.4,56.2,1027.8,22.2,70.7,0.857,5.161
2049.9,69.3,260.5,76.5,1396.9,22.5,70.0,0.63,9.456
1119.6,,165.9,132.7,1506.5,15.7,83.8,0.718,7.285
554.5,388.2,176.7,107.8,703.8,3.6,79.4,0.736,5.863
1177.4,177.3,465.5,51.4,543.6,12.1,78.0,1.46,11.935
814.2,600.1,210.3,129.7,349.8,32.2,76.1,0.885,9.702
1380.4,248.8,409.6,160.9,876.1,16.4,81.7,0.959,11.644
1121.4,101.7,250.7,83.9,521.8,14.9,56.0,1.398,8.656
1171.5,,235.9,92.8,1545.4,28.8,25.5,1.685,9.41
83.5,289.5,,80.1,170.7,18.5,59.7,1.101,7.027
1111.6,271.2,63.6,53.8,713.3,16.4,79.3,0.558,5.991
1628.2,251.2,5.2,9.5,1304.8,21.8,26.6,1.479,3.843
1624.5,,224.1,84.3,946.9,30.1,77.4,1.527,9.718
1842.8,91.5,146.8,245.4,1184.0,9.1,29.6,1.005,6.376
1560.7,129.3,489.4,85.6,535.8,7.7,21.8,0.502,12.769
984.1,130.5,223.9,41.4,391.6,13.0,69.2,1.358,8.407
1375.4,220.7,17.6,131.4,1121.2,18.2,65.2,1.662,4.477
986.1,15.7,140.6,90.4,1073.4,22.0,81.5,0.829,5.837
1238.8,73.7,396.7,130.0,1157.3,28.5,66.4,1.269,12.128
1383.0,88.9,173.4,119.9,856.1,12.8,38.4,1.546,6.818
1034.9,217.5,80.9,87.3,1506.2,14.3,84.5,1.384,4.507
1375.5,83.7,232.2,106.0,963.7,27.4,83.2,1.657,9.616
780.6,35.6,161.9,176.0,1167.1,20.6,86.0,1.112,8.288
1273.5,108.6,221.9,92.9,1057.3,15.7,71.7,1.805,8.247
1085.2,90.9,114.4,173.1,195.5,16.5,80.9,0.978,6.032
803.4,213.7,192.1,125.8,1069.4,29.0,36.9,0.731,9.416
1385.1,252.5,220.4,145.6,1138.3,39.5,61.0,1.676,11.092
432.4,271.5,270.0,135.3,1238.9,31.1,38.7,0.515,10.88
890.5,55.8,320.5,86.8,656.3,18.8,42.9,1.926,10.067
1003.4,,8.4,166.1,1245.6,21.0,77.9,0.611,4.2
1587.1,520.5,,123.0,456.7,25.2,69.7,1.682,7.84
951.5,100.5,47.9,74.3,1017.1,6.4,84.8,0.682,3.419
953.1,168.3,503.1,35.0,695.1,15.9,74.8,0.921,14.0
1441.9,98.3,8.8,138.8,460.6,12.9,40.3,1.401,3.754
1048.8,77.3,281.4,22.0,545.4,21.0,81.8,0.71,9.771
686.0,19.7,58.7,58.6,1281.8,8.7,25.3,0.646,4.244
1963.2,250.2,164.8,37.9,1270.2,32.1,25.7,1.897,8.858
1368.3,379.3,182.4,143.0,687.8,20.0,39.1,1.58,7.629
872.5,,149.8,123.3,837.4,15.2,76.4,0.68,6.628
948.2,266.9,385.9,114.8,433.3,16.9,84.9,1.279,11.738
548.9,17.3,285.3,112.3,1268.7,24.1,65.2,1.752,9.781
1104.0,,224.8,108.0,1253.1,6.6,85.0,0.631,7.461
1373.9,218.3,309.1,182.7,404.5,11.7,62.0,1.716,8.289
280.2,246.8,3.6,32.6,256.8,24.3,85.3,1.764,4.601
1083.9,208.3,9.3,164.0,1524.6,12.7,49.7,1.012,3.191
424.2,88.9,180.7,95.1,1171.3,27.1,88.1,1.993,7.087
872.4,116.1,249.2,187.0,972.7,16.5,34.7,1.089,8.856
1063.1,421.8,62.9,126.1,685.8,16.6,36.2,1.853,4.76
1075.3,172.4,378.9,148.1,703.7,13.5,37.1,1.847,10.237
1953.2,271.8,338.5,117.4,905.2,23.4,31.8,1.57,11.427
1115.5,93.8,61.4,50.8,1340.4,21.0,55.5,0.501,4.877
774.7,143.4,281.3,103.6,656.1,15.8,58.0,1.524,9.122
622.3,358.9,147.8,103.9,1279.8,24.9,74.5,0.642,8.082
775.2,35.6,108.1,131.4,632.9,8.0,41.4,0.554,5.158
1149.6,152.9,175.1,133.9,384.5,13.7,83.8,0.771,6.367
295.6,,24.3,153.5,896.1,13.7,78.3,1.267,4.085
517.0,390.9,250.3,129.9,1156.2,10.4,72.5,1.191,8.678
1117.1,,289.9,95.5,1219.4,19.6,88.7,1.084,9.859
926.1,294.7,265.4,55.9,512.2,8.0,21.8,1.302,8.316
1188.6,,396.7,138.3,1425.1,10.6,89.2,0.897,11.3
678.8,50.0,45.3,40.9,542.6,17.2,36.4,0.97,4.686
762.5,392.6,264.4,122.0,1032.7,8.5,22.9,0.813,8.121
1430.8,234.3,497.4,152.2,478.3,23.1,51.4,1.178,14.453
1262.2,308.9,415.9,121.3,1013.0,29.5,68.0,1.571,13.449
392.5,77.4,370.0,58.4,837.1,22.4,40.7,1.267,11.87
299.1,33.9,267.5,92.4,818.6,16.6,51.3,1.777,9.357
585.4,216.9,196.5,102.3,1200.0,9.6,36.6,1.237,5.403
764.6,428.5,214.6,98.7,1148.8,13.6,20.1,0.803,7.77
1375.3,214.7,194.1,116.4,1132.5,10.7,82.6,1.268,6.909
501.3,338.3,299.7,139.6,160.5,27.8,45.4,1.058,11.578
1295.0,326.3,324.3,84.9,883.6,20.8,30.3,1.238,10.464
849.9,257.6,11.8,132.8,1375.7,16.6,47.0,0.647,4.046
943.5,387.9,48.3,126.1,720.3,23.4,21.0,1.665,4.952
824.6,27.9,39.5,146.4,1456.1,4.0,25.6,1.02,3.569
1133.3,32.3,112.7,80.6,1236.2,16.4,59.0,0.525,5.466
1396.1,37.2,169.5,111.0,751.0,35.2,35.8,1.349,8.878
711.8,204.1,217.1,78.9,794.9,21.4,65.9,1.526,10.168
1442.8,413.8,254.3,92.9,178.8,2.8,51.7,0.609,7.133
1338.5,,300.4,76.8,908.7,14.5,25.0,1.062,9.188
886.0,356.6,210.4,64.5,554.8,17.2,57.1,1.219,7.435
739.9,,159.7,173.7,351.0,24.1,64.3,1.254,7.433
1561.0,,54.4,124.3,1430.8,4.4,59.0,0.554,2.825
890.1,405.3,100.7,50.8,621.0,18.5,37.9,1.449,5.383
920.5,250.3,105.5,93.4,1597.6,14.3,22.0,0.641,5.725
1168.4,107.5,296.2,51.7,270.5,19.7,49.3,1.026,10.384
1308.3,271.0,261.9,104.3,300.1,24.2,66.2,1.261,8.55
1538.8,73.5,214.9,88.3,1050.3,22.8,24.9,1.626,8.83
1209.1,232.8,259.8,107.4,1137.4,20.9,84.2,1.048,9.9
1058.9,,152.0,6.4,1642.7,-1.3,44.0,1.732,4.434
1093.5,363.9,94.8,17.7,668.0,9.1,44.2,1.66,5.682
504.9,85.8,74.7,93.4,838.5,9.3,43.3,1.108,5.083
878.6,317.5,113.6,139.3,1352.5,36.1,83.0,1.815,7.517
608.1,118.3,52.7,103.9,785.1,21.1,86.2,1.943,5.207
1330.9,295.3,214.7,61.7,1022.5,14.8,82.4,0.906,8.274
740.1,173.3,,55.1,291.0,22.8,75.2,1.732,8.384
1455.4,156.4,150.0,162.2,1304.5,11.9,38.2,0.929,6.079
808.3,,144.1,53.0,1968.2,18.6,71.8,1.529,6.379
731.8,321.0,154.1,113.5,626.4,25.9,40.4,1.502,8.23
704.4,463.1,111.2,39.9,1899.4,23.5,46.4,1.686,6.586
430.9,132.0,273.2,86.6,1310.2,34.0,30.1,0.826,10.362
665.8,,190.3,141.9,1255.0,20.1,56.9,1.901,6.008
704.5,355.8,387.2,32.7,982.1,18.9,76.5,1.144,11.325
1394.9,6.0,255.8,59.6,949.7,33.6,67.5,0.503,10.558
883.9,10.7,100.5,154.4,1086.5,13.6,46.5,1.66,5.971
923.0,383.2,126.8,167.0,999.1,39.1,66.9,1.897,7.768
837.7,,298.9,155.8,81.7,16.4,64.4,1.953,9.441
1414.1,110.6,394.2,119.6,994.0,18.3,57.8,1.044,11.714
1068.9,240.8,120.7,11.8,1554.3,20.3,38.8,0.531,7.326
