age,job,marital,education,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,subscribed
80,blue-collar,divorced,secondary,-3622,no,no,cellular,297,29,182,8,unknown,no
75,unemployed,single,tertiary,-3033,yes,no,cellular,207,13,252,15,unknown,no
60,technician,married,secondary,2072,yes,no,unknown,307,32,1,5,other,yes
54,entrepreneur,divorced,tertiary,-3503,yes,no,cellular,376,44,348,1,unknown,no
63,blue-collar,single,secondary,-472,no,no,unknown,35,10,89,1,unknown,no
42,admin,married,secondary,2922,yes,no,telephone,157,43,93,12,unknown,no
84,unemployed,single,tertiary,5730,no,no,unknown,31,48,316,9,unknown,no
68,management,married,secondary,2264,no,no,unknown,50,6,371,17,unknown,no
91,technician,single,secondary,2562,yes,yes,cellular,46,21,312,3,unknown,no
55,housemaid,single,tertiary,3447,yes,yes,cellular,78,35,64,19,unknown,no
55,blue-collar,married,primary,-3367,yes,no,cellular,279,3,93,13,unknown,no
18,management,married,secondary,3269,yes,no,cellular,68,21,12,4,unknown,no
71,technician,divorced,secondary,1433,no,no,cellular,246,20,232,11,unknown,no
82,retired,married,tertiary,-978,yes,no,cellular,0,43,148,6,failure,no
39,technician,married,secondary,-1469,yes,no,cellular,155,34,60,9,unknown,no
78,entrepreneur,married,secondary,1176,no,no,cellular,59,3,39,0,failure,no
75,management,married,tertiary,3879,yes,no,cellular,243,45,394,6,unknown,no
71,blue-collar,married,primary,4693,no,yes,unknown,849,45,90,2,unknown,yes
36,entrepreneur,single,tertiary,1043,no,no,cellular,136,40,196,11,unknown,no
87,student,single,tertiary,4571,no,no,unknown,137,37,12,18,unknown,no
51,admin,married,primary,-1838,yes,no,cellular,659,5,203,19,unknown,no
61,technician,married,secondary,84,yes,no,cellular,80,11,32,1,unknown,no
84,management,divorced,secondary,6571,no,no,cellular,90,48,93,4,unknown,no
69,blue-collar,married,secondary,5022,yes,no,cellular,214,17,47,6,unknown,no
39,entrepreneur,married,secondary,-999,no,yes,cellular,122,4,133,17,unknown,no
46,housemaid,married,secondary,3657,no,no,cellular,263,8,330,4,unknown,no
31,blue-collar,married,secondary,-284,yes,yes,cellular,95,41,292,2,failure,no
79,management,married,secondary,531,no,no,cellular,210,47,294,13,other,no
32,student,married,primary,1268,no,no,telephone,264,22,174,4,unknown,no
31,unemployed,single,tertiary,-2589,yes,no,cellular,185,32,236,4,unknown,no
84,admin,married,primary,2332,yes,no,cellular,40,27,377,14,unknown,no
39,retired,married,secondary,5557,no,no,cellular,130,6,370,12,unknown,no
24,retired,married,tertiary,974,no,no,cellular,611,31,133,10,unknown,no
24,admin,married,primary,-230,yes,no,cellular,19,4,145,16,failure,no
34,blue-collar,single,tertiary,-333,no,no,unknown,219,47,209,11,unknown,no
49,technician,married,secondary,-5130,no,no,cellular,279,39,10,1,unknown,no
94,retired,divorced,tertiary,-5870,no,no,cellular,202,30,233,18,unknown,no
73,admin,single,secondary,7027,yes,no,cellular,21,43,389,13,other,no
79,retired,divorced,secondary,87,no,no,unknown,13,33,196,7,unknown,no
75,student,married,tertiary,-1342,yes,no,cellular,127,31,23,8,unknown,no
75,blue-collar,married,primary,-1243,no,no,cellular,69,28,65,16,unknown,no
20,housemaid,divorced,secondary,1240,no,yes,unknown,89,25,239,11,unknown,no
18,student,divorced,tertiary,684,no,yes,cellular,57,49,290,17,unknown,no
84,retired,married,primary,2591,yes,yes,unknown,308,17,225,4,unknown,yes
37,technician,single,secondary,-2457,yes,no,unknown,341,31,361,18,unknown,no
79,retired,married,tertiary,2743,yes,no,cellular,2,36,1,5,unknown,no
73,blue-collar,single,primary,3161,yes,no,cellular,302,46,243,18,unknown,yes
70,admin,single,secondary,552,yes,yes,cellular,201,43,139,18,unknown,no
82,management,single,tertiary,3884,yes,no,telephone,109,17,257,4,unknown,no
73,unemployed,married,tertiary,5375,yes,no,unknown,15,10,290,14,success,yes
62,blue-collar,married,secondary,575,yes,no,cellular,198,48,348,10,unknown,no
35,student,married,secondary,1248,yes,no,unknown,55,22,352,9,unknown,no
65,unemployed,married,tertiary,2419,yes,no,cellular,143,31,260,11,unknown,no
55,housemaid,single,primary,3355,no,no,cellular,45,30,362,6,failure,no
39,housemaid,single,tertiary,3727,no,no,unknown,378,20,115,6,other,yes
92,management,single,tertiary,3463,yes,no,cellular,77,14,106,15,unknown,no
88,retired,married,tertiary,3628,no,yes,unknown,208,15,58,1,unknown,no
90,student,married,primary,1955,no,no,cellular,122,43,160,15,unknown,no
18,unemployed,married,secondary,3804,yes,no,cellular,442,19,181,11,unknown,yes
59,retired,single,tertiary,3694,no,no,cellular,46,40,102,17,unknown,no
89,entrepreneur,single,primary,1024,no,yes,cellular,559,31,204,5,failure,yes
92,blue-collar,married,tertiary,5375,no,no,unknown,251,37,286,4,unknown,no
86,retired,married,secondary,-2902,no,no,cellular,217,23,18,16,unknown,no
46,unemployed,single,secondary,1860,no,no,cellular,330,44,280,11,unknown,yes
23,entrepreneur,married,tertiary,2652,no,no,cellular,189,14,106,7,unknown,no
73,housemaid,single,tertiary,1361,yes,no,cellular,21,22,190,6,unknown,no
29,entrepreneur,single,secondary,6872,no,no,unknown,215,30,52,9,failure,no
56,student,married,secondary,1136,yes,no,cellular,103,48,36,9,unknown,no
88,housemaid,single,secondary,5614,no,no,cellular,145,8,358,0,unknown,no
29,retired,single,secondary,-150,no,no,unknown,94,44,42,16,unknown,no
50,retired,married,secondary,858,no,no,cellular,33,31,386,0,failure,no
70,unemployed,married,tertiary,2194,yes,no,cellular,119,16,178,3,unknown,no
36,management,single,tertiary,1022,yes,no,cellular,11,39,46,13,unknown,no
75,student,single,secondary,-2119,no,yes,cellular,9,24,57,8,unknown,no
60,admin,married,secondary,2531,no,no,cellular,137,21,233,7,unknown,no
90,technician,single,secondary,1667,no,no,cellular,35,8,130,3,unknown,no
62,blue-collar,married,tertiary,-326,no,no,unknown,175,18,70,14,failure,no
36,housemaid,divorced,tertiary,-5191,yes,no,telephone,38,38,332,18,success,yes
54,student,divorced,tertiary,-3198,no,yes,cellular,294,6,254,6,unknown,no
28,retired,married,secondary,-3058,no,no,cellular,28,14,312,9,failure,no
73,housemaid,married,primary,1235,yes,yes,unknown,105,30,23,16,unknown,no
42,technician,divorced,secondary,4761,yes,no,cellular,112,14,101,11,unknown,no
86,student,married,secondary,-814,yes,no,cellular,174,7,324,19,unknown,no
62,retired,single,secondary,3230,yes,no,cellular,92,4,150,0,unknown,no
79,management,married,tertiary,-1677,yes,no,unknown,192,19,360,12,unknown,no
31,management,married,secondary,696,yes,no,unknown,261,25,171,19,unknown,no
94,student,married,tertiary,553,no,no,telephone,23,25,309,19,failure,no
51,retired,married,secondary,1591,yes,yes,cellular,13,19,190,17,unknown,no
77,housemaid,single,primary,808,yes,no,cellular,203,30,122,7,unknown,no
81,student,married,secondary,1574,no,no,cellular,345,43,273,8,unknown,yes
87,management,married,secondary,3859,yes,no,cellular,117,30,254,13,unknown,no
68,student,single,tertiary,2977,yes,yes,cellular,180,15,167,4,unknown,no
59,student,married,secondary,2081,yes,no,cellular,63,48,83,3,unknown,no
38,blue-collar,single,secondary,1978,yes,no,cellular,373,29,325,3,unknown,yes
22,housemaid,married,tertiary,-936,yes,no,cellular,265,35,221,4,unknown,no
83,housemaid,married,primary,21,yes,no,cellular,159,33,241,13,unknown,no
87,student,divorced,primary,1649,yes,no,unknown,65,39,124,17,unknown,no
78,technician,divorced,secondary,1968,no,no,cellular,103,40,69,19,failure,no
25,admin,single,secondary,-2161,yes,no,cellular,58,23,369,19,unknown,no
83,student,single,secondary,-5067,yes,no,telephone,101,23,272,12,failure,no
79,retired,single,primary,1326,no,no,cellular,9,43,180,0,unknown,no
37,admin,married,tertiary,-1535,no,no,cellular,20,37,122,11,success,yes
21,technician,married,secondary,5607,yes,no,cellular,44,42,252,7,unknown,no
32,management,married,tertiary,3448,yes,no,telephone,421,30,206,14,unknown,yes
73,student,single,secondary,3184,yes,no,cellular,112,16,307,8,unknown,no
37,technician,single,tertiary,-2600,no,no,cellular,117,33,336,1,failure,no
41,student,married,tertiary,4054,yes,no,cellular,135,27,24,12,unknown,no
26,admin,married,secondary,-465,yes,yes,cellular,124,10,43,8,unknown,no
38,retired,single,tertiary,3725,no,no,unknown,16,20,39,5,unknown,no
58,admin,divorced,secondary,4022,no,no,cellular,70,4,208,14,unknown,no
30,housemaid,married,tertiary,-3283,yes,yes,cellular,12,20,378,3,unknown,no
22,housemaid,divorced,tertiary,-1572,yes,no,cellular,12,15,43,10,unknown,no
81,technician,married,secondary,5822,no,yes,unknown,14,38,112,14,failure,no
63,retired,married,secondary,-3043,yes,no,cellular,409,15,297,10,unknown,no
88,student,married,tertiary,3042,yes,no,cellular,44,47,162,5,unknown,no
87,student,married,tertiary,-1773,yes,no,unknown,12,17,138,15,unknown,no
76,student,married,secondary,4933,yes,yes,unknown,0,20,283,3,other,no
93,blue-collar,single,tertiary,754,yes,no,telephone,171,49,171,19,unknown,no
68,retired,married,tertiary,1207,no,no,cellular,172,17,19,9,unknown,no
33,technician,divorced,tertiary,4866,yes,no,cellular,55,12,127,9,unknown,no
68,technician,married,tertiary,6482,no,no,cellular,59,11,385,14,success,yes
59,housemaid,married,secondary,1081,no,no,cellular,74,30,104,0,unknown,no
28,student,single,tertiary,3007,yes,no,unknown,78,26,32,11,unknown,no
85,unemployed,single,secondary,1336,yes,no,cellular,270,48,163,19,failure,no
69,technician,married,secondary,6774,no,no,cellular,505,25,393,19,unknown,yes
90,blue-collar,married,secondary,5856,yes,yes,cellular,159,45,172,4,unknown,no
27,technician,married,tertiary,1759,no,yes,unknown,89,17,82,12,unknown,no
89,entrepreneur,single,secondary,3352,yes,no,cellular,62,41,313,18,unknown,no
80,housemaid,single,primary,4673,yes,no,cellular,318,1,380,4,unknown,yes
53,entrepreneur,married,tertiary,-563,no,no,unknown,16,26,346,11,unknown,no
62,technician,divorced,secondary,938,yes,yes,cellular,102,3,34,17,unknown,no
23,housemaid,single,tertiary,4467,yes,no,unknown,197,43,86,17,unknown,no
23,admin,married,tertiary,-2569,yes,no,cellular,51,11,234,11,unknown,no
83,unemployed,married,tertiary,3367,yes,no,unknown,26,47,33,18,other,no
90,unemployed,married,tertiary,3084,no,no,unknown,189,28,135,16,unknown,no
81,admin,married,tertiary,-706,yes,yes,cellular,164,28,193,6,other,no
55,technician,married,secondary,4735,yes,no,cellular,173,30,88,8,unknown,no
86,blue-collar,married,primary,2669,yes,yes,cellular,688,35,392,5,unknown,yes
78,student,single,secondary,-535,yes,no,cellular,70,7,216,19,unknown,no
91,admin,married,tertiary,-2806,no,no,unknown,766,33,44,7,unknown,no
80,retired,divorced,primary,38,yes,no,cellular,8,48,348,17,unknown,no
88,technician,single,tertiary,-1365,yes,no,unknown,7,27,277,17,unknown,no
37,retired,single,secondary,-81,no,no,cellular,352,29,246,19,unknown,no
92,unemployed,married,tertiary,142,no,no,unknown,69,27,141,0,unknown,no
94,admin,married,secondary,5012,yes,yes,cellular,79,42,179,8,unknown,no
81,unemployed,married,tertiary,-2537,yes,no,unknown,9,31,111,19,unknown,no
54,entrepreneur,divorced,secondary,-1785,yes,yes,cellular,0,47,234,17,unknown,no
53,blue-collar,married,secondary,138,yes,no,cellular,180,5,47,7,failure,no
27,technician,married,secondary,9203,no,no,unknown,133,34,330,8,unknown,no
51,management,divorced,secondary,-3299,no,no,cellular,234,37,241,5,unknown,no
62,admin,married,tertiary,-4698,yes,no,telephone,46,21,242,5,unknown,no
80,admin,married,tertiary,5269,no,no,unknown,338,26,178,1,unknown,yes
30,blue-collar,divorced,secondary,-112,yes,no,cellular,54,43,140,4,unknown,no
42,student,single,tertiary,-1029,yes,no,cellular,106,5,288,6,unknown,no
61,blue-collar,married,tertiary,2552,yes,yes,cellular,82,33,386,14,unknown,no
91,unemployed,married,secondary,3511,yes,no,cellular,347,42,238,7,unknown,yes
41,retired,single,secondary,3917,no,yes,unknown,309,2,179,4,other,yes
86,housemaid,married,secondary,3122,no,no,cellular,104,23,291,19,unknown,no
91,housemaid,married,secondary,-679,yes,no,cellular,79,43,50,7,unknown,no
64,entrepreneur,single,tertiary,3406,yes,no,cellular,277,29,175,6,unknown,no
67,unemployed,single,secondary,2634,no,yes,unknown,43,18,169,1,unknown,no
53,blue-collar,divorced,tertiary,5456,no,no,cellular,509,35,226,5,unknown,yes
50,unemployed,married,secondary,5840,yes,no,unknown,68,10,4,11,unknown,no
20,entrepreneur,divorced,tertiary,-1299,no,yes,cellular,112,39,395,19,unknown,no
48,housemaid,married,secondary,6521,yes,no,cellular,297,33,231,9,unknown,no
77,unemployed,married,secondary,50,no,no,unknown,285,32,252,13,unknown,no
46,entrepreneur,married,tertiary,-2876,yes,yes,unknown,212,42,282,8,unknown,no
61,retired,married,secondary,6429,no,no,cellular,22,37,162,16,other,no
62,management,married,secondary,3883,yes,no,unknown,49,23,383,6,unknown,no
59,retired,married,primary,-4546,yes,no,unknown,225,1,73,19,unknown,no
38,management,married,secondary,-98,yes,no,unknown,353,17,370,1,failure,no
49,entrepreneur,married,tertiary,-728,no,no,cellular,33,46,27,9,unknown,no
45,blue-collar,single,secondary,-296,no,no,cellular,814,36,352,2,unknown,no
64,unemployed,married,tertiary,7026,yes,no,unknown,174,27,291,17,unknown,no
64,housemaid,single,secondary,781,no,no,unknown,309,48,98,4,unknown,no
34,retired,married,primary,-14,no,no,cellular,277,39,368,3,success,yes
46,unemployed,single,secondary,4488,yes,no,telephone,20,1,16,12,unknown,no
65,management,married,tertiary,-18,yes,no,telephone,75,38,374,2,unknown,no
19,student,married,tertiary,8610,no,no,unknown,110,14,202,5,unknown,no
50,management,single,secondary,2030,no,no,cellular,54,4,163,6,unknown,no
80,unemployed,single,secondary,4354,yes,no,cellular,206,32,36,6,unknown,no
85,blue-collar,single,secondary,7282,yes,no,cellular,148,21,145,1,unknown,no
56,entrepreneur,married,secondary,-1014,yes,no,unknown,712,47,286,8,unknown,no
22,management,married,secondary,3765,yes,no,cellular,36,43,155,2,unknown,no
85,blue-collar,married,tertiary,-216,no,no,cellular,148,2,64,15,unknown,no
69,retired,single,tertiary,2044,yes,no,unknown,414,25,158,14,unknown,yes
69,entrepreneur,married,secondary,-4261,no,no,cellular,7,38,115,16,unknown,no
46,management,married,secondary,-180,yes,no,cellular,123,48,39,2,unknown,no
54,management,married,secondary,5530,yes,yes,cellular,43,14,139,16,unknown,no
25,technician,married,tertiary,3893,yes,yes,cellular,571,13,346,5,failure,yes
37,unemployed,married,secondary,518,yes,no,cellular,197,44,282,14,unknown,no
58,housemaid,married,primary,1756,no,no,cellular,57,19,188,11,unknown,no
87,admin,divorced,secondary,3684,no,no,cellular,826,12,370,0,unknown,yes
53,management,married,tertiary,3763,yes,no,cellular,44,31,109,9,unknown,no
49,housemaid,married,tertiary,2691,no,no,cellular,72,34,336,5,unknown,no
22,management,single,secondary,4467,yes,no,telephone,202,41,152,9,unknown,no
37,unemployed,divorced,tertiary,904,yes,yes,cellular,150,23,93,0,unknown,no
85,technician,married,secondary,-2979,yes,no,cellular,313,9,137,12,unknown,no
39,technician,divorced,secondary,-1482,no,no,unknown,199,16,359,1,failure,no
48,technician,single,primary,80,yes,no,cellular,155,24,14,17,failure,no
58,admin,married,tertiary,-4423,no,no,cellular,73,8,377,17,unknown,no
22,student,married,tertiary,-1947,yes,no,cellular,63,37,146,16,unknown,no
27,housemaid,married,primary,-1502,yes,no,unknown,18,31,67,1,unknown,no
92,retired,married,secondary,-2503,no,no,cellular,92,32,142,7,unknown,no
54,housemaid,married,secondary,-3557,yes,no,unknown,280,42,228,5,unknown,no
73,management,married,tertiary,6621,yes,no,unknown,60,23,270,14,unknown,no
41,management,single,tertiary,4210,yes,no,unknown,383,38,96,12,unknown,yes
33,admin,married,tertiary,613,yes,no,cellular,290,36,12,19,unknown,no
19,retired,married,secondary,1934,yes,no,cellular,1088,32,208,19,unknown,yes
32,technician,single,secondary,165,yes,no,cellular,232,23,58,7,unknown,no
58,management,single,secondary,123,no,no,cellular,9,23,268,15,failure,no
80,retired,married,secondary,4174,yes,no,cellular,161,33,56,15,unknown,no
66,management,divorced,secondary,2084,yes,no,unknown,64,41,181,3,unknown,no
43,admin,single,primary,-1662,no,no,telephone,534,26,295,1,other,no
83,management,divorced,tertiary,4860,no,no,unknown,224,40,349,2,failure,no
46,blue-collar,single,secondary,2710,no,no,cellular,274,3,99,2,unknown,no
87,housemaid,divorced,tertiary,4100,no,no,cellular,148,1,286,5,unknown,no
77,blue-collar,married,tertiary,1999,yes,no,unknown,613,13,268,16,unknown,yes
82,technician,married,tertiary,1660,yes,yes,cellular,33,27,279,0,unknown,no
57,student,single,secondary,1022,no,yes,cellular,88,27,348,11,unknown,no
28,unemployed,single,secondary,3002,yes,no,unknown,124,44,55,18,unknown,no
69,housemaid,married,secondary,-2139,yes,no,cellular,145,22,301,2,other,no
90,management,married,secondary,3046,yes,no,cellular,269,11,382,17,unknown,no
81,unemployed,married,secondary,-3340,no,no,cellular,234,15,257,19,unknown,no
20,unemployed,single,tertiary,-428,yes,no,cellular,10,30,309,4,failure,no
28,blue-collar,married,secondary,5773,no,no,cellular,231,18,79,10,unknown,no
45,admin,married,primary,-1866,yes,no,unknown,54,44,283,18,unknown,no
79,entrepreneur,single,tertiary,-289,no,no,cellular,96,24,345,6,unknown,no
65,admin,married,secondary,-129,yes,no,cellular,107,32,351,9,unknown,no
45,retired,divorced,tertiary,-990,no,no,cellular,212,22,188,9,unknown,no
63,technician,married,secondary,698,yes,yes,cellular,205,5,361,4,unknown,no
81,housemaid,married,secondary,1864,yes,no,cellular,85,5,195,3,unknown,no
72,housemaid,married,tertiary,5659,no,no,cellular,302,22,132,17,failure,yes
19,admin,married,secondary,4524,yes,yes,unknown,23,48,16,2,success,yes
92,unemployed,married,tertiary,3190,yes,yes,cellular,47,49,147,16,failure,no
33,technician,married,secondary,1020,yes,yes,cellular,99,39,167,18,unknown,no
28,entrepreneur,single,secondary,-701,yes,no,cellular,44,22,92,11,failure,no
20,entrepreneur,single,tertiary,3136,no,no,cellular,472,7,81,3,failure,yes
72,housemaid,married,tertiary,2662,no,yes,cellular,473,21,308,18,unknown,yes
59,housemaid,married,secondary,2909,no,no,cellular,33,35,327,6,unknown,no
