duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,protocol,intrusion
0.44,650,3875,0,0,0,11,0,1,1,256,423,tcp,normal
0.06,323,18500,0,0,0,28,0,1,0,379,21,tcp,normal
20.4,195187,14700,0,0,0,22,0,0,0,215,317,tcp,normal
10.25,1009,1157,0,0,0,20,0,0,0,483,468,icmp,normal
8.86,100,18453,0,0,0,15,0,1,0,495,19,tcp,normal
7.21,1199,2157,0,0,0,29,0,1,0,434,345,icmp,normal
12.97,778,10,0,0,0,17,0,1,0,491,290,tcp,normal
13.32,288,14783,0,0,0,23,0,1,0,320,424,udp,normal
27.37,2743,1587,0,0,0,15,0,1,0,102,260,tcp,normal
2.8,4344,2787,0,0,0,29,0,1,1,506,141,tcp,normal
15.38,52,496,0,0,0,4,0,1,0,273,62,tcp,normal
47.28,3833,16014,0,0,0,23,0,1,0,453,56,tcp,normal
0.29,12951,250,0,0,0,20,0,1,0,10,114,tcp,normal
4.68,432,13354,0,0,0,11,0,1,0,331,375,udp,normal
5.73,204,153,0,0,0,28,0,1,0,383,195,tcp,normal
17.25,377,1874,0,0,0,28,0,0,0,374,139,tcp,normal
0.14,1053,17377,0,0,0,0,0,1,0,424,165,tcp,normal
9.13,2625,21435,0,0,0,9,0,0,0,159,63,tcp,normal
22.31,289,6066,0,0,0,8,0,1,0,195,112,udp,normal
1.6,1222,10248,0,0,0,20,0,1,0,471,148,tcp,normal
1.23,1805,6986,0,0,0,17,0,0,0,159,354,tcp,normal
84.52,3711,477,0,0,0,29,0,0,0,123,61,tcp,normal
17.48,148,3100,0,0,0,3,0,1,0,305,136,udp,normal
11.95,545,1941,0,0,0,0,0,1,0,486,56,tcp,normal
5.09,617,9790,0,0,0,19,0,1,0,225,462,tcp,normal
19.24,60975,11202,0,0,0,12,0,0,0,407,170,tcp,normal
25.61,20385,1228,0,0,0,4,0,1,0,495,279,tcp,normal
13.18,2109,909,0,0,0,17,0,1,0,24,60,tcp,normal
5.08,119,8975,0,0,0,5,1,1,0,64,446,tcp,attack
8.76,13728,762,0,0,0,19,1,0,2,310,262,udp,attack
1.04,25027,10785,0,0,0,4,0,1,0,81,136,udp,normal
1.72,2020,1461,0,0,0,11,0,1,0,328,311,tcp,normal
15.28,900,368,0,0,0,11,0,1,0,98,78,udp,normal
0.3,583,512,0,0,0,25,0,0,0,61,505,tcp,normal
0.5,9280,3,0,0,0,25,0,1,0,377,376,tcp,normal
7.09,8200,970,0,1,0,12,0,0,0,15,22,udp,normal
1.87,280,3938,0,0,0,4,0,1,0,208,150,tcp,normal
3.48,432,180713,0,0,0,19,0,1,0,219,410,tcp,normal
5.09,279,319,0,0,0,29,0,1,0,219,267,tcp,normal
7.39,80905,553,0,0,0,16,0,0,0,145,64,udp,normal
3.33,4026,288,0,0,0,20,0,1,0,342,14,tcp,normal
6.61,21128,236,0,0,0,3,0,1,0,213,146,tcp,normal
4.63,2955,3507,0,0,0,21,0,1,0,261,136,tcp,normal
0.85,5194,502,0,0,0,6,0,1,1,166,310,tcp,normal
20.18,1261,258,0,0,0,3,0,0,0,413,370,tcp,normal
3.3,42198,2458,0,0,0,26,0,1,1,198,395,udp,normal
9.4,4294,3300,0,0,0,13,0,1,0,11,491,tcp,normal
8.44,2023,270,0,0,0,14,0,1,0,26,162,udp,normal
2.22,55,9695,0,0,0,18,0,1,0,360,450,icmp,normal
0.3,6560,30800,0,1,0,29,0,1,0,463,210,tcp,normal
19.44,6434,4542,0,0,0,16,0,0,0,484,396,tcp,normal
6.89,28908,3235,0,0,0,17,0,1,0,57,451,tcp,normal
5.35,1243,11,0,0,0,0,0,1,0,72,310,udp,normal
14.39,552,201,0,0,0,8,0,1,0,161,277,tcp,normal
0.34,88913,69,0,0,0,15,0,0,0,484,211,tcp,normal
14.49,141,7043,0,0,0,28,0,0,0,48,439,tcp,normal
5.26,467,7775,0,0,0,19,0,1,2,216,324,tcp,normal
8.02,51714,2664,0,0,0,22,0,1,0,72,418,icmp,normal
13.96,16096,663,0,0,0,5,0,0,0,416,462,tcp,normal
7.91,1451,645,0,0,0,16,0,0,2,116,432,tcp,normal
0.64,1556,2454074,0,0,0,13,0,1,0,152,218,tcp,normal
13.04,1774,5421,0,0,0,17,0,0,0,83,348,tcp,normal
15.43,13991,909,0,0,0,3,0,1,0,419,209,tcp,normal
6.2,14425,2920,0,0,0,5,0,1,0,441,148,tcp,normal
5.78,8857,84,0,0,0,20,0,1,0,151,208,tcp,normal
2.9,12509,3445,0,0,0,18,0,0,1,502,184,tcp,normal
10.33,8342,663,0,0,0,24,1,1,2,96,114,tcp,attack
21.37,21,3012,0,0,0,29,0,0,0,47,347,tcp,normal
10.67,5701,164,0,0,0,11,0,0,0,498,403,udp,normal
14.75,1383,41991,0,0,0,14,0,0,0,126,406,tcp,normal
18.17,214647,186,0,0,0,26,0,1,0,345,387,tcp,normal
2.56,153,553,0,0,0,22,0,0,0,145,288,tcp,normal
5.14,254,121,0,0,0,21,0,0,0,193,121,tcp,normal
5.73,3677,256,0,0,0,4,0,0,0,120,397,tcp,normal
8.18,258,831,0,0,0,15,0,0,1,371,77,icmp,normal
0.5,474187,1210,0,0,0,23,0,1,0,425,410,tcp,normal
8.88,9030,676,0,3,0,23,0,0,0,311,163,udp,normal
0.93,914,3032,0,0,0,9,0,1,1,496,179,tcp,normal
16.43,6470,121379,0,0,0,29,1,1,0,426,299,tcp,attack
32.97,4639,743,0,0,0,12,0,1,0,39,119,tcp,normal
3.42,810,402,0,0,0,9,0,1,0,112,78,udp,normal
7.06,227,17230,0,0,0,25,0,1,0,426,419,tcp,normal
17.33,312,164,0,0,0,25,0,1,2,234,468,icmp,normal
3.78,1217,29723,0,0,0,4,0,0,0,273,394,tcp,normal
1.72,21271,27,0,0,0,16,0,1,0,172,212,tcp,normal
13.43,10179,8125,0,0,0,18,0,0,0,401,471,tcp,normal
11.99,237676,165,0,0,0,19,0,0,0,119,265,udp,normal
8.44,541,154,0,0,0,16,0,0,0,412,374,tcp,normal
28.9,270,2412,0,0,0,0,0,1,0,281,506,tcp,normal
31.04,2148,6823,0,0,0,19,0,1,0,402,139,tcp,normal
19.77,7049,4391,0,0,0,19,0,1,0,423,184,tcp,normal
3.47,7431,277,0,0,0,6,0,1,1,492,247,tcp,normal
2.55,6112,6182,0,0,0,26,0,1,0,351,208,tcp,normal
18.06,4519,207,0,0,0,5,0,0,0,360,363,tcp,normal
10.54,997,661,0,0,0,0,0,0,1,466,116,tcp,normal
5.04,1296,345,0,0,0,10,0,1,0,497,341,tcp,normal
5.27,69340,812,0,0,0,16,0,1,0,367,332,tcp,normal
19.2,274,371,0,0,0,21,0,1,0,491,453,tcp,normal
1.78,4860,1570,0,0,0,13,0,0,0,204,314,udp,normal
28.82,30424,73,0,0,0,11,0,0,0,39,426,udp,normal
10.03,391,3564,0,0,0,22,0,1,0,433,2,tcp,normal
15.67,388,401,0,0,0,17,0,1,0,463,272,tcp,normal
4.63,5296,133,0,0,0,18,0,1,0,482,392,tcp,normal
8.84,7042,8643,0,0,0,26,0,0,0,421,369,tcp,normal
13.86,1584,45317,0,0,0,17,0,1,0,14,358,tcp,normal
5.71,7341,3335,0,0,0,21,0,0,1,323,82,udp,normal
6.69,110,1770,0,1,0,16,0,0,0,309,326,tcp,normal
8.72,826,503,0,0,0,22,0,1,1,255,95,icmp,normal
0.66,30332,76,0,0,0,25,0,1,0,392,444,udp,normal
19.89,73,3475,0,0,0,29,0,1,0,30,132,icmp,normal
20.15,180981,48,0,0,0,1,0,0,0,239,461,tcp,normal
3.3,2290,2770,0,0,0,15,0,1,2,101,152,tcp,normal
21.19,74137,34,0,0,0,20,0,1,0,67,496,icmp,normal
13.67,30538,1645,0,0,0,16,0,1,0,210,394,icmp,normal
6.6,4677,14376,0,0,0,9,0,1,1,381,248,tcp,normal
4.27,5035,2273,0,0,0,29,0,0,0,453,166,tcp,normal
5.1,131551,10040,0,0,0,29,0,1,0,1,429,tcp,normal
7.64,353,20829,0,0,0,25,0,1,0,123,268,udp,normal
5.32,2389,1186,0,0,0,6,0,1,0,464,131,tcp,normal
5.45,909,44717,0,0,0,4,0,1,0,342,466,tcp,normal
2.27,562,624,0,0,0,20,0,0,0,383,119,tcp,normal
12.3,29654,154,0,0,0,23,0,0,0,420,310,tcp,normal
9.41,6485,151,0,0,0,7,0,1,1,229,432,tcp,normal
48.16,6097,7381,0,0,0,28,0,1,1,185,446,tcp,normal
1.52,6144,672,0,0,0,23,0,1,0,363,350,tcp,normal
1.21,14201,459,0,0,0,11,0,1,0,430,175,tcp,normal
7.26,2042,4820,0,0,0,2,0,0,0,126,345,tcp,normal
1.65,25838,48,0,0,0,23,0,1,0,300,129,udp,normal
9.43,2465,208940,0,0,0,20,0,0,0,460,371,tcp,normal
2.18,3001,105,0,0,0,0,0,0,0,485,198,tcp,normal
6.6,1396,3753,0,0,0,3,0,0,0,266,175,udp,normal
9.45,2120,3247,0,0,0,10,0,1,1,483,189,tcp,normal
6.13,5447,822,0,0,0,27,0,1,0,392,101,udp,normal
3.86,2722,10093,0,0,0,4,0,1,0,56,429,udp,normal
15.25,573,5691,0,0,0,7,0,0,0,401,34,tcp,normal
19.29,1873,880,0,0,0,25,0,1,0,56,53,tcp,normal
3.26,1531,3837,0,0,0,1,0,1,0,331,440,icmp,normal
16.79,2110,13,0,0,0,5,0,1,0,217,335,tcp,normal
4.97,68,490,0,0,0,3,0,1,2,240,270,tcp,normal
