word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_free,word_freq_money,capital_run_longest,capital_run_total,is_spam
0.025,0.126,0.02,0.002,0.209,0.114,0.034,0.058,0.262,3,77,spam
0.181,0.315,0.014,0.001,0.459,0.212,0.234,0.071,0.054,1,4,spam
0.117,0.117,0.14,0.02,0.114,0.003,0.004,0.152,0.009,1,183,ham
0.204,0.218,0.205,0.004,0.218,0.129,0.06,0.118,0.026,1,719,ham
0.159,0.06,0.079,0.081,0.348,0.676,0.022,0.245,0.198,12,286,spam
0.043,0.148,0.234,0.296,0.055,0.102,0.004,0.14,0.039,4,56,ham
0.149,0.185,0.013,0.003,0.096,0.054,0.137,0.024,0.194,8,252,spam
0.03,0.124,0.389,0.028,0.317,0.207,0.045,0.036,0.019,4,71,ham
0.04,0.071,0.339,0.001,0.32,0.081,0.07,0.464,0.063,5,280,spam
0.011,0.098,0.847,0.007,0.204,0.138,0.014,0.052,0.211,5,386,ham
0.273,0.121,0.551,0.019,0.476,0.089,0.072,0.01,0.005,0,81,ham
0.034,0.029,0.088,0.025,0.197,0.004,0.088,0.263,0.036,3,0,spam
0.074,0.166,0.102,0.14,0.639,0.024,0.028,0.23,0.241,10,73,spam
0.05,0.3,0.274,0.025,0.399,0.008,0.042,0.183,0.091,3,46,spam
0.322,0.063,0.029,0.034,0.113,0.011,0.179,0.14,0.126,3,193,spam
0.041,0.121,0.075,0.014,0.151,0.002,0.094,0.699,0.185,4,69,spam
0.151,0.134,0.025,0.0,0.331,0.055,0.029,0.026,0.074,2,7,ham
0.193,0.109,0.121,0.115,0.675,0.02,0.055,0.143,0.187,4,152,spam
0.057,0.079,0.161,0.004,0.059,0.194,0.077,0.166,0.102,1,415,spam
0.048,0.213,0.047,0.167,0.217,0.139,0.001,0.005,0.116,17,120,spam
0.138,0.06,0.005,0.007,0.038,0.085,0.044,0.106,0.017,0,94,ham
0.244,0.006,0.254,0.046,0.098,0.067,0.208,0.305,0.28,3,39,spam
0.141,0.186,0.004,0.372,0.347,0.03,0.147,0.127,0.159,1,98,spam
0.026,0.112,0.725,0.007,0.024,0.064,0.089,0.416,0.029,0,80,spam
0.219,0.189,0.05,0.028,0.326,0.103,0.006,0.207,0.087,5,1057,spam
0.049,0.015,0.218,0.076,0.693,0.152,0.256,0.291,0.047,21,6,spam
0.086,0.003,0.114,0.002,1.046,0.009,0.047,0.326,0.108,7,55,spam
0.178,0.272,0.012,0.059,0.073,0.123,0.013,0.234,0.507,1,14,spam
0.021,0.016,0.128,0.004,0.415,0.136,0.056,0.277,0.005,3,390,spam
0.153,0.166,0.145,0.013,0.783,0.082,0.097,0.238,0.305,0,108,spam
0.091,0.173,0.386,0.009,0.029,0.024,0.006,0.16,0.008,4,318,ham
0.224,0.123,0.264,0.119,0.16,0.077,0.124,0.167,0.062,1,236,spam
0.019,0.014,0.017,0.01,0.756,0.07,0.126,0.042,0.066,8,526,spam
0.055,0.11,0.047,0.002,0.068,0.065,0.001,0.351,0.031,0,5,spam
0.179,0.22,0.075,0.044,0.814,0.062,0.115,0.075,0.084,0,46,ham
0.002,0.055,0.025,0.021,0.225,0.012,0.147,0.153,0.18,10,242,spam
0.012,0.053,0.122,0.026,0.032,0.02,0.002,0.057,0.035,14,176,ham
0.466,0.058,0.831,0.006,0.179,0.01,0.017,0.238,0.007,0,237,spam
0.033,0.009,0.145,0.069,0.118,0.028,0.023,0.739,0.1,2,171,spam
0.371,0.223,0.271,0.046,0.099,0.031,0.021,0.324,0.139,7,174,spam
0.02,0.203,0.23,0.023,0.234,0.028,0.071,0.193,0.309,4,539,spam
0.045,0.617,0.379,0.009,0.198,0.024,0.022,0.168,0.017,15,508,spam
0.14,0.088,0.049,0.045,0.197,0.133,0.157,0.135,0.232,2,8,spam
0.107,0.139,0.28,0.075,0.028,0.171,0.265,0.046,0.066,0,107,spam
0.087,0.023,0.426,0.019,0.486,0.04,0.019,0.086,0.027,0,143,ham
0.075,0.11,0.038,0.001,0.197,0.036,0.036,0.104,0.329,4,89,spam
0.185,0.105,0.085,0.012,0.516,0.186,0.041,0.579,0.027,7,10,spam
0.027,0.231,0.702,0.057,0.522,0.098,0.043,0.111,0.132,8,128,spam
0.058,0.178,0.304,0.226,0.114,0.035,0.023,0.176,0.154,12,743,spam
0.017,0.279,0.066,0.001,0.001,0.125,0.009,0.511,0.056,1,15,spam
0.091,0.203,0.166,0.018,0.727,0.042,0.003,0.146,0.117,7,339,spam
0.029,0.203,0.104,0.003,0.429,0.088,0.006,0.058,0.085,9,44,spam
0.041,0.007,0.135,0.019,0.034,0.491,0.116,0.096,0.021,9,172,spam
0.064,0.187,0.088,0.026,0.363,0.036,0.016,0.094,0.143,3,98,spam
0.003,0.094,0.066,0.127,0.006,0.267,0.004,0.251,0.263,5,86,spam
0.01,0.048,0.225,0.004,0.008,0.039,0.049,0.07,0.067,4,409,ham
0.116,0.006,0.302,0.075,0.224,0.078,0.004,0.262,0.517,5,726,spam
0.056,0.113,0.414,0.025,0.03,0.062,0.004,0.44,0.056,2,98,spam
0.2,0.04,0.034,0.083,1.0,0.153,0.049,0.082,0.065,6,205,ham
0.119,0.063,0.346,0.036,0.673,0.006,0.045,0.029,0.112,6,163,ham
0.001,0.114,0.059,0.002,0.315,0.099,0.002,0.204,0.021,1,16,spam
0.096,0.243,0.111,0.146,0.02,0.143,0.031,0.09,0.232,3,8,spam
0.01,0.175,0.463,0.004,0.118,0.064,0.029,0.153,0.162,3,297,spam
0.152,0.06,0.121,0.046,0.139,0.011,0.04,0.201,0.206,7,100,spam
0.477,0.049,0.044,0.105,0.197,0.028,0.067,0.105,0.094,5,74,ham
0.076,0.027,0.035,0.004,0.056,0.114,0.017,0.517,0.215,3,848,spam
0.115,0.047,0.128,0.04,0.258,0.226,0.028,0.102,0.114,5,18,ham
0.027,0.012,0.288,0.087,0.172,0.055,0.079,0.073,0.072,2,63,ham
0.058,0.354,1.176,0.215,0.883,0.082,0.128,0.434,0.269,1,389,spam
0.194,0.085,0.31,0.064,0.826,0.026,0.111,0.029,0.058,1,107,ham
0.018,0.014,0.419,0.016,0.25,0.053,0.032,0.027,0.069,0,176,ham
0.031,0.044,0.276,0.06,0.31,0.041,0.037,0.549,0.019,6,10,spam
0.059,0.079,0.452,0.061,0.044,0.107,0.038,0.047,0.295,21,506,spam
0.125,0.076,0.016,0.06,0.076,0.418,0.102,0.032,0.025,2,29,ham
0.047,0.004,0.532,0.096,0.693,0.168,0.092,0.153,0.022,13,48,spam
0.263,0.301,0.101,0.005,0.36,0.021,0.019,0.01,0.011,5,34,ham
0.01,0.032,0.509,0.006,0.063,0.086,0.009,0.194,0.06,1,138,ham
0.046,0.002,0.016,0.051,0.253,0.007,0.024,0.121,0.032,0,339,ham
0.123,0.008,0.251,0.154,0.819,0.028,0.017,0.205,0.135,6,62,spam
0.026,0.087,0.266,0.031,0.127,0.019,0.151,0.067,0.037,6,31,spam
0.107,0.015,1.156,0.162,0.062,0.041,0.015,0.472,0.128,1,105,spam
0.018,0.004,0.293,0.139,0.854,0.114,0.01,0.063,0.022,2,800,ham
0.006,0.048,0.096,0.117,0.186,0.069,0.115,0.203,0.026,11,2,spam
0.013,0.097,0.163,0.12,0.162,0.27,0.005,0.58,0.164,1,140,spam
0.266,0.012,0.091,0.114,0.093,0.024,0.015,0.102,0.046,9,221,ham
0.08,0.038,0.044,0.086,0.667,0.045,0.029,0.035,0.012,1,329,ham
0.159,0.054,0.057,0.059,0.56,0.04,0.045,0.014,0.325,3,274,spam
0.04,0.017,0.05,0.001,0.155,0.027,0.02,0.659,0.02,3,15,spam
0.09,0.071,0.159,0.007,0.009,0.499,0.034,0.289,0.016,3,124,spam
0.068,0.009,0.473,0.007,0.178,0.049,0.011,0.503,0.044,2,16,spam
0.291,0.005,0.488,0.001,0.06,0.282,0.043,0.24,0.01,1,193,ham
0.138,0.073,0.011,0.006,0.046,0.05,0.026,0.084,0.017,7,16,ham
0.131,0.028,0.017,0.126,0.15,0.023,0.095,0.026,0.187,2,10,spam
0.005,0.01,0.056,0.055,0.031,0.013,0.027,0.53,0.019,5,73,spam
0.08,0.055,0.059,0.019,0.947,0.193,0.029,0.135,0.012,9,559,ham
0.063,0.247,0.02,0.079,0.015,0.003,0.045,0.101,0.212,9,248,spam
0.263,0.129,0.098,0.034,0.154,0.334,0.007,0.172,0.059,1,1,ham
0.03,0.169,0.177,0.008,0.053,0.054,0.009,0.023,0.017,5,67,ham
0.031,0.206,0.173,0.108,0.35,0.028,0.078,0.074,0.087,5,4,spam
0.053,0.36,0.157,0.021,0.025,0.096,0.016,0.203,0.004,2,70,spam
0.028,0.144,0.083,0.06,0.237,0.014,0.058,0.021,0.056,2,231,ham
0.014,0.094,0.245,0.017,0.445,0.007,0.005,0.029,0.089,2,285,ham
0.195,0.045,0.35,0.035,0.899,0.176,0.086,0.143,0.315,4,326,spam
0.082,0.02,0.085,0.085,0.36,0.055,0.222,0.195,0.04,8,482,spam
0.198,0.116,0.018,0.009,0.031,0.073,0.023,0.041,0.145,10,91,ham
0.178,0.529,0.07,0.189,0.028,0.019,0.035,0.007,0.014,6,397,ham
0.033,0.063,0.03,0.004,0.395,0.006,0.029,0.636,0.057,3,260,spam
0.079,0.129,0.126,0.038,0.073,0.046,0.112,0.006,0.025,16,154,spam
0.009,0.068,0.034,0.124,0.178,0.071,0.0,0.0,0.068,4,619,ham
0.247,0.057,0.124,0.146,1.127,0.145,0.053,0.078,0.054,3,590,spam
0.052,0.053,0.05,0.013,0.514,0.07,0.053,0.05,0.39,10,456,spam
0.05,0.07,0.268,0.008,0.562,0.153,0.024,0.17,0.249,1,45,spam
0.036,0.046,0.006,0.064,0.591,0.012,0.012,0.449,0.087,1,47,spam
0.062,0.138,0.162,0.002,0.29,0.007,0.014,0.131,0.019,8,463,ham
0.029,0.207,0.037,0.033,0.409,0.017,0.081,0.297,0.081,10,101,spam
0.047,0.214,0.0,0.08,0.133,0.148,0.003,0.48,0.157,0,319,spam
0.161,0.026,0.407,0.041,1.94,0.142,0.041,0.042,0.004,7,232,ham
0.18,0.226,0.223,0.01,0.098,0.015,0.018,0.134,0.057,3,287,ham
0.036,0.042,0.021,0.033,0.267,0.003,0.015,0.205,0.004,6,5,spam
0.063,0.037,0.218,0.127,0.099,0.116,0.035,0.081,0.028,1,112,ham
0.207,0.13,0.189,0.048,0.036,0.193,0.114,0.269,0.01,18,389,spam
0.005,0.036,0.128,0.064,0.252,0.14,0.048,0.244,0.323,11,135,spam
0.22,0.005,0.109,0.02,0.131,0.023,0.078,0.109,0.018,3,234,ham
0.025,0.047,0.436,0.01,0.263,0.088,0.046,0.018,0.016,11,282,ham
0.113,0.128,0.056,0.015,0.245,0.142,0.06,0.002,0.358,11,26,spam
0.087,0.04,0.102,0.038,0.234,0.03,0.028,0.092,0.073,3,34,ham
0.081,0.099,0.08,0.016,0.039,0.075,0.13,0.017,0.142,15,258,spam
0.196,0.108,0.295,0.039,0.174,0.038,0.035,0.304,0.04,19,11,spam
0.011,0.132,0.496,0.062,0.501,0.026,0.04,0.081,0.076,1,84,ham
0.043,0.227,0.379,0.066,0.114,0.349,0.037,0.219,0.001,0,500,spam
0.077,0.057,0.32,0.009,0.176,0.244,0.019,0.085,0.053,2,171,ham
0.167,0.018,0.865,0.069,0.204,0.059,0.013,0.318,0.081,3,483,spam
0.024,0.038,0.239,0.056,0.596,0.015,0.004,0.439,0.072,0,74,spam
0.162,0.057,0.278,0.001,0.32,0.13,0.063,0.363,0.052,1,202,spam
0.051,0.125,0.813,0.003,0.032,0.03,0.017,0.133,0.155,18,68,spam
0.021,0.001,0.001,0.052,0.601,0.018,0.025,0.018,0.07,7,24,ham
0.142,0.038,0.201,0.024,0.535,0.048,0.126,0.093,0.101,10,935,spam
0.01,0.151,0.269,0.008,0.42,0.075,0.042,0.11,0.02,18,39,spam
0.072,0.111,0.5,0.002,0.188,0.01,0.005,0.645,0.198,2,42,spam
0.007,0.132,0.431,0.009,0.425,0.085,0.08,0.167,0.045,6,369,spam
0.044,0.167,0.369,0.158,0.195,0.002,0.015,0.205,0.066,1,324,ham
0.092,0.153,0.583,0.065,0.4,0.222,0.04,0.305,0.043,4,762,spam
0.081,0.115,0.154,0.038,0.636,0.254,0.036,0.168,0.222,1,15,spam
0.052,0.058,0.001,0.142,0.664,0.132,0.014,0.183,0.231,1,20,spam
0.056,0.411,0.002,0.048,0.182,0.063,0.006,0.056,0.025,1,119,ham
0.026,0.084,0.157,0.065,0.588,0.029,0.012,0.012,0.14,4,179,spam
0.061,0.023,0.114,0.017,0.032,0.136,0.005,0.256,0.011,15,8,spam
0.306,0.035,0.12,0.044,0.032,0.269,0.016,0.378,0.003,1,34,spam
0.19,0.118,0.102,0.008,0.238,0.017,0.296,0.106,0.181,3,243,spam
0.016,0.259,0.5,0.026,0.317,0.063,0.026,0.159,0.014,6,221,ham
0.003,0.02,0.089,0.002,0.05,0.038,0.1,0.073,0.017,3,19,spam
0.271,0.009,0.388,0.012,0.192,0.044,0.04,0.12,0.093,12,537,ham
0.075,0.213,0.466,0.004,0.03,0.052,0.055,0.047,0.17,1,59,spam
0.077,0.247,0.138,0.025,0.276,0.303,0.009,0.285,0.021,0,436,ham
0.152,0.032,0.118,0.093,0.58,0.03,0.016,0.135,0.012,2,513,ham
0.038,0.047,0.286,0.024,0.401,0.068,0.036,0.158,0.008,4,135,spam
0.066,0.108,0.246,0.089,0.143,0.303,0.106,0.008,0.003,1,106,ham
0.346,0.04,0.08,0.053,1.525,0.065,0.002,0.195,0.012,1,65,ham
0.112,0.21,0.022,0.036,0.326,0.199,0.035,0.045,0.286,8,329,spam
0.017,0.011,0.062,0.014,0.507,0.006,0.003,0.097,0.01,1,44,ham
0.014,0.004,0.028,0.128,0.332,0.306,0.031,0.106,0.091,3,195,spam
0.023,0.023,0.07,0.003,1.365,0.021,0.05,0.119,0.254,15,167,spam
0.146,0.034,0.061,0.058,0.517,0.391,0.068,0.052,0.099,5,57,spam
0.035,0.012,0.203,0.049,0.22,0.019,0.007,0.38,0.003,3,815,spam
0.002,0.007,0.618,0.029,0.137,0.059,0.009,0.112,0.091,2,375,spam
0.289,0.141,0.232,0.014,0.344,0.037,0.032,0.189,0.233,4,4,spam
0.019,0.018,0.523,0.028,0.268,0.057,0.312,0.19,0.039,7,110,spam
0.001,0.245,0.307,0.103,0.298,0.029,0.022,0.187,0.038,9,89,spam
0.027,0.046,0.26,0.091,0.126,0.336,0.028,0.164,0.029,5,429,spam
0.027,0.111,0.107,0.142,0.168,0.036,0.028,0.346,0.07,8,61,spam
0.055,0.026,0.079,0.018,0.245,0.106,0.004,0.335,0.027,0,1294,spam
0.253,0.027,0.375,0.024,0.548,0.015,0.074,0.108,0.129,0,45,spam
0.211,0.085,0.472,0.001,0.432,0.174,0.015,0.202,0.104,7,56,spam
0.061,0.082,0.12,0.143,0.038,0.078,0.061,0.022,0.051,2,219,ham
0.053,0.146,0.002,0.02,0.085,0.388,0.032,0.019,0.128,11,35,ham
0.081,0.142,0.315,0.026,0.008,0.055,0.047,0.131,0.01,4,439,ham
0.028,0.111,0.067,0.119,0.002,0.022,0.003,0.461,0.138,3,23,spam
0.005,0.06,0.002,0.037,0.076,0.042,0.11,0.21,0.092,7,819,spam
0.28,0.221,0.327,0.042,0.482,0.134,0.014,0.221,0.099,7,415,spam
0.021,0.097,0.146,0.01,0.705,0.108,0.055,0.034,0.007,6,366,ham
0.022,0.463,0.231,0.035,0.149,0.151,0.08,0.121,0.096,6,105,ham
0.064,0.171,0.492,0.125,0.248,0.008,0.039,0.102,0.068,4,144,ham
0.068,0.005,0.156,0.041,0.367,0.087,0.021,0.306,0.067,13,122,spam
0.002,0.039,0.14,0.015,0.917,0.269,0.191,0.03,0.039,11,875,spam
0.016,0.085,0.069,0.002,0.732,0.011,0.016,0.155,0.001,2,7,ham
0.048,0.128,0.073,0.02,0.018,0.01,0.148,0.485,0.055,8,96,spam
0.115,0.08,0.318,0.043,0.086,0.126,0.008,0.446,0.051,11,691,spam
0.026,0.154,0.119,0.002,0.015,0.038,0.025,0.383,0.055,5,92,spam
0.055,0.033,0.036,0.047,0.288,0.107,0.007,0.094,0.095,4,102,spam
0.081,0.02,0.02,0.037,0.372,0.079,0.0,0.566,0.036,6,200,spam
0.219,0.006,0.128,0.076,0.111,0.427,0.015,0.327,0.031,1,476,spam
0.039,0.085,0.125,0.001,0.577,0.22,0.005,0.381,0.069,0,70,spam
0.014,0.117,0.212,0.076,0.181,0.113,0.215,0.539,0.09,9,590,spam
0.067,0.039,0.127,0.037,1.928,0.03,0.072,0.553,0.084,4,66,spam
0.137,0.095,0.031,0.023,0.0,0.03,0.0,0.055,0.213,1,338,spam
0.012,0.005,0.142,0.168,0.035,0.214,0.013,0.027,0.147,3,65,spam
0.055,0.01,0.475,0.009,0.108,0.088,0.055,0.235,0.005,2,15,spam
0.002,0.121,0.035,0.039,0.008,0.156,0.025,0.166,0.083,10,335,spam
0.003,0.046,0.234,0.019,0.457,0.06,0.089,0.079,0.054,4,120,ham
0.066,0.111,0.18,0.037,0.016,0.011,0.035,0.231,0.045,4,99,spam
0.035,0.178,0.276,0.04,0.415,0.04,0.053,0.013,0.317,1,112,spam
0.187,0.191,0.033,0.005,0.016,0.018,0.045,0.01,0.061,8,189,spam
0.092,0.019,0.568,0.054,0.087,0.152,0.051,0.087,0.127,13,61,spam
0.061,0.067,0.194,0.05,0.552,0.121,0.013,0.043,0.341,8,54,spam
0.052,0.132,0.376,0.073,0.905,0.009,0.023,0.254,0.016,3,132,spam
0.069,0.149,0.057,0.005,0.161,0.097,0.003,0.591,0.006,9,7,spam
0.004,0.154,0.269,0.018,1.051,0.207,0.044,0.217,0.038,1,206,ham
0.223,0.026,0.304,0.053,0.296,0.12,0.031,0.213,0.005,1,346,spam
0.638,0.021,0.101,0.007,0.161,0.072,0.072,0.001,0.012,3,260,ham
0.02,0.089,0.097,0.057,0.487,0.037,0.012,0.144,0.479,1,127,spam
0.013,0.135,0.214,0.003,0.105,0.218,0.029,0.34,0.322,1,167,spam
0.015,0.038,0.02,0.02,0.093,0.055,0.01,0.212,0.118,4,5,spam
0.108,0.011,0.266,0.094,0.321,0.193,0.048,0.052,0.14,3,487,ham
0.108,0.126,0.009,0.074,0.149,0.153,0.094,0.377,0.015,10,163,spam
0.188,0.036,0.042,0.052,0.044,0.169,0.073,0.667,0.09,1,76,spam
0.139,0.018,0.218,0.102,0.021,0.459,0.144,0.065,0.017,29,70,spam
0.06,0.016,0.021,0.062,0.465,0.138,0.178,0.046,0.048,2,216,spam
0.095,0.038,0.714,0.037,0.338,0.003,0.074,0.083,0.042,4,176,ham
0.117,0.09,0.406,0.195,0.159,0.023,0.017,0.013,0.095,1,42,ham
0.072,0.044,0.197,0.059,0.68,0.004,0.012,0.413,0.008,4,105,spam
0.065,0.002,0.342,0.046,0.159,0.021,0.03,0.53,0.011,16,226,spam
0.104,0.01,0.437,0.026,0.372,0.006,0.255,0.201,0.094,7,71,spam
0.082,0.034,0.06,0.116,0.719,0.07,0.027,0.289,0.101,1,142,spam
0.103,0.108,0.379,0.018,0.551,0.003,0.011,0.221,0.042,3,59,spam
0.095,0.01,0.043,0.0,0.215,0.064,0.144,0.095,0.016,3,15,ham
0.127,0.082,0.107,0.011,0.342,0.229,0.024,0.2,0.217,1,98,spam
0.103,0.013,0.163,0.006,0.16,0.138,0.059,0.362,0.005,11,263,spam
0.073,0.024,0.25,0.019,0.313,0.288,0.078,0.332,0.126,2,48,spam
0.115,0.019,0.006,0.087,0.089,0.026,0.093,0.017,0.015,3,281,ham
0.06,0.007,0.069,0.053,0.171,0.076,0.086,0.124,0.101,2,221,spam
0.028,0.111,0.188,0.009,0.071,0.038,0.09,0.101,0.109,1,142,spam
0.0,0.062,0.088,0.078,0.012,0.068,0.055,0.279,0.163,12,711,spam
0.082,0.178,0.298,0.035,0.266,0.081,0.026,0.139,0.05,0,430,ham
0.089,0.01,0.211,0.036,0.599,0.004,0.055,0.086,0.002,3,166,spam
0.358,0.016,0.053,0.022,0.008,0.027,0.091,0.245,0.167,7,163,spam
0.045,0.037,0.032,0.1,0.065,0.122,0.022,0.128,0.059,2,65,ham
0.05,0.145,0.198,0.019,0.185,0.148,0.018,0.059,0.188,3,506,spam
0.023,0.036,0.12,0.005,0.329,0.084,0.021,0.442,0.15,4,453,spam
0.007,0.052,0.037,0.018,0.056,0.032,0.04,0.024,0.069,27,271,ham
0.148,0.036,0.079,0.063,0.018,0.052,0.003,0.004,0.742,7,27,spam
0.029,0.008,0.072,0.054,0.22,0.01,0.075,0.031,0.062,17,243,spam
0.094,0.28,0.023,0.01,0.512,0.306,0.007,0.036,0.119,6,58,ham
0.116,0.08,0.158,0.006,0.011,0.203,0.007,0.154,0.111,2,42,ham
0.064,0.155,0.288,0.054,0.129,0.007,0.011,0.196,0.073,2,285,ham
0.209,0.107,0.171,0.056,0.327,0.018,0.043,0.119,0.088,9,642,spam
0.059,0.072,0.35,0.023,0.042,0.087,0.017,0.046,0.16,3,23,ham
0.034,0.009,0.027,0.093,0.081,0.026,0.023,0.028,0.085,2,36,ham
0.226,0.103,0.114,0.191,0.23,0.272,0.134,0.136,0.06,15,49,spam
0.198,0.017,0.188,0.012,0.919,0.141,0.094,0.167,0.108,0,659,spam
0.018,0.054,0.225,0.043,0.102,0.032,0.096,0.072,0.004,4,238,spam
0.003,0.099,0.238,0.0,0.201,0.001,0.043,0.05,0.012,7,227,ham
0.009,0.152,0.261,0.062,0.153,0.161,0.101,0.017,0.013,7,141,spam
0.034,0.116,0.211,0.027,0.683,0.055,0.075,0.005,0.055,2,154,ham
0.358,0.111,0.02,0.011,0.022,0.103,0.153,0.022,0.205,4,69,spam
0.082,0.016,0.238,0.07,0.251,0.034,0.003,0.271,0.103,0,34,spam
0.047,0.042,0.258,0.083,0.561,0.015,0.001,0.084,0.36,4,303,spam
0.22,0.004,1.007,0.006,1.33,0.112,0.01,0.006,0.004,4,127,ham
0.06,0.127,0.236,0.002,0.36,0.06,0.132,0.142,0.128,10,59,spam
0.038,0.305,0.232,0.02,0.143,0.027,0.047,0.154,0.038,1,200,ham
0.283,0.031,0.145,0.049,0.159,0.015,0.028,0.112,0.002,9,47,spam
0.189,0.009,0.405,0.079,0.13,0.087,0.036,0.023,0.175,6,134,ham
0.186,0.065,1.151,0.039,0.278,0.129,0.088,0.281,0.018,5,42,spam
0.072,0.194,0.302,0.043,0.403,0.033,0.132,0.234,0.024,3,285,spam
0.156,0.08,0.19,0.08,0.514,0.133,0.065,0.1,0.042,2,77,ham
0.02,0.005,0.016,0.038,0.162,0.02,0.071,0.096,0.155,6,117,spam
0.085,0.366,0.259,0.047,0.378,0.041,0.019,0.034,0.098,23,281,ham
0.413,0.176,0.247,0.036,0.744,0.137,0.031,0.28,0.031,3,216,spam
0.034,0.014,0.299,0.106,0.761,0.108,0.108,0.183,0.018,13,102,spam
0.158,0.255,0.027,0.013,0.365,0.032,0.077,0.018,0.012,4,15,ham
0.067,0.06,0.212,0.015,0.304,0.013,0.058,0.095,0.016,10,509,ham
0.004,0.047,0.07,0.007,0.227,0.004,0.003,0.468,0.203,1,2,spam
0.144,0.062,0.286,0.086,0.061,0.182,0.002,0.12,0.256,7,265,spam
0.018,0.18,0.055,0.027,0.04,0.008,0.007,0.079,0.344,9,582,spam
0.1,0.108,0.23,0.021,0.199,0.012,0.044,0.206,0.18,9,73,spam
0.009,0.006,0.07,0.199,0.052,0.027,0.038,0.045,0.218,8,16,spam
0.293,0.316,0.002,0.131,0.258,0.059,0.143,0.148,0.169,2,57,spam
0.034,0.016,0.201,0.179,0.311,0.156,0.059,0.221,0.317,4,75,spam
0.026,0.137,0.024,0.008,0.224,0.028,0.017,0.386,0.187,2,120,spam
0.014,0.101,0.215,0.111,0.011,0.078,0.009,0.236,0.062,2,149,spam
0.292,0.021,0.52,0.02,0.018,0.009,0.095,0.097,0.039,2,258,ham
0.124,0.019,0.696,0.001,0.036,0.062,0.031,0.292,0.088,2,462,spam
0.135,0.204,0.054,0.025,0.05,0.02,0.053,0.457,0.094,6,125,spam
0.069,0.054,0.331,0.036,1.378,0.024,0.042,0.13,0.086,5,274,spam
0.064,0.106,0.087,0.006,0.127,0.046,0.006,0.001,0.123,1,27,ham
0.012,0.07,0.461,0.039,0.104,0.143,0.003,0.426,0.12,6,80,spam
0.082,0.13,0.31,0.086,0.016,0.136,0.024,0.036,0.009,2,25,ham
0.028,0.065,0.015,0.024,0.303,0.054,0.022,0.027,0.034,1,235,ham
0.378,0.034,0.105,0.022,0.317,0.013,0.056,0.074,0.221,7,476,spam
0.159,0.045,0.082,0.021,0.058,0.033,0.05,0.096,0.089,2,440,spam
0.053,0.196,0.308,0.128,0.755,0.07,0.174,0.321,0.04,4,79,spam
0.016,0.063,0.106,0.002,0.484,0.204,0.098,0.099,0.19,1,53,spam
0.154,0.024,0.231,0.029,0.079,0.345,0.034,0.01,0.029,5,64,ham
0.013,0.273,0.184,0.015,0.2,0.101,0.035,0.202,0.053,1,68,spam
0.021,0.159,0.743,0.112,0.184,0.043,0.056,0.222,0.032,1,17,spam
0.024,0.006,0.555,0.005,0.129,0.118,0.006,0.337,0.205,2,29,spam
0.081,0.685,0.112,0.027,0.511,0.041,0.456,0.102,0.13,8,48,spam
0.155,0.119,0.257,0.026,0.035,0.098,0.037,0.018,0.062,1,2,ham
0.038,0.017,0.354,0.11,0.161,0.028,0.12,0.161,0.269,1,10,spam
0.009,0.027,0.458,0.012,0.168,0.031,0.171,0.026,0.262,0,240,spam
0.062,0.118,0.014,0.052,0.19,0.008,0.044,0.003,0.124,3,193,ham
0.138,0.151,0.072,0.007,0.593,0.054,0.005,0.302,0.223,2,582,spam
0.025,0.027,0.077,0.154,0.074,0.096,0.043,0.103,0.127,2,103,spam
0.025,0.03,0.114,0.045,0.033,0.155,0.046,0.149,0.099,20,118,spam
0.294,0.037,0.037,0.049,0.289,0.166,0.078,0.217,0.055,1,14,spam
0.308,0.091,0.137,0.028,0.057,0.489,0.002,0.103,0.032,3,33,ham
0.465,0.019,0.218,0.021,0.023,0.009,0.031,0.01,0.006,21,235,ham
0.165,0.011,0.138,0.012,0.167,0.068,0.128,0.058,0.161,0,54,spam
0.021,0.114,0.219,0.046,0.074,0.074,0.237,0.043,0.013,6,297,spam
0.024,0.151,0.014,0.155,0.134,0.163,0.011,0.758,0.053,2,245,spam
0.042,0.07,0.417,0.022,0.09,0.031,0.102,0.269,0.027,12,275,spam
0.038,0.045,0.56,0.107,0.029,0.007,0.008,0.12,0.061,12,235,ham
0.314,0.057,0.192,0.008,0.247,0.038,0.092,0.013,0.038,2,246,ham
0.156,0.049,0.426,0.138,0.008,0.413,0.016,0.025,0.177,1,158,spam
0.129,0.322,0.028,0.022,1.018,0.23,0.16,0.335,0.382,3,227,spam
0.021,0.146,0.319,0.024,0.125,0.05,0.059,0.582,0.284,17,149,spam
0.24,0.023,0.025,0.031,0.356,0.209,0.025,0.006,0.097,2,46,ham
0.176,0.048,0.105,0.063,0.499,0.003,0.016,0.482,0.388,20,49,spam
0.018,0.079,0.078,0.064,0.098,0.038,0.013,0.096,0.051,9,104,ham
0.205,0.095,0.176,0.033,0.414,0.13,0.057,0.048,0.074,2,3,ham
0.032,0.063,0.072,0.037,0.536,0.025,0.113,0.022,0.03,8,440,spam
0.008,0.166,0.203,0.002,0.083,0.022,0.07,0.295,0.228,0,62,spam
0.107,0.146,0.092,0.018,1.468,0.198,0.09,0.127,0.02,4,11,ham
0.106,0.07,0.394,0.021,0.006,0.096,0.076,0.357,0.094,2,110,spam
